"Dstat 0.7.2svn CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","vagrant"
"Cmdline:","dstat -Tclmdrn --wifi --output dstat.log",,,,"Date:","12 Oct 2013 10:17:27 CEST"

"epoch";"total cpu usage";;;;;;;"load avg";;;"memory usage";;;;"dsk/total";;"io/total";;"net/total";
1381603218.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603219.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603220.329;0;0;98.980;1.020;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;12288;0;3;120;556
1381603221.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603222.329;1;0;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;120;556
1381603223.330;0;0;99.010;0;0.990;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603224.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603225.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;24576;0;6;60;454
1381603226.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603227.329;1;0;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603228.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603229.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603230.341;0;0;99.010;0;0;0.990;0;0;0;0;77320192;81469440;148586496;737816576;0;4096;0;1;60;454
1381603231.327;1;1;98;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;20480;0;4;120;572
1381603232.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603233.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;120;556
1381603234.329;0;1;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;120;556
1381603235.330;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;4096;0;1;60;454
1381603236.327;1;0;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;16384;0;4;60;470
1381603237.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603238.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603239.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603240.327;0;1;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603241.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603242.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;16384;0;4;60;454
1381603243.327;0.990;0;99.010;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603244.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603245.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603246.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603247.327;1.010;0;98.990;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;180;658
1381603248.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;16384;0;4;60;1190
1381603249.329;0;1;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603250.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603251.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603252.329;0.990;0;99.010;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603253.330;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;16384;0;4;60;454
1381603254.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;470
1381603255.327;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603256.329;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603257.327;1;0;99;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603258.328;0;0;100;0;0;0;0;0;0;0;77320192;81469440;148586496;737816576;0;0;0;0;60;454
1381603259.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;4;60;454
1381603260.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603261.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603262.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603263.329;0;0.990;99.010;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;120;556
1381603264.330;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603265.329;1.010;0;98.990;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;20480;0;5;120;556
1381603266.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603267.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603268.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603269.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603270.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;5;162;508
1381603271.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603272.330;0.980;0.980;98.039;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603273.328;1.031;0;98.969;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603274.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603275.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603276.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;24576;0;4;120;556
1381603277.329;0.990;0;99.010;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603278.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603279.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603280.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603281.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;4;120;556
1381603282.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603283.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603284.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603285.327;0;0.990;99.010;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;120;556
1381603286.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;4;60;454
1381603287.328;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603288.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603289.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603290.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;120;556
1381603291.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603292.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;4;120;556
1381603293.327;0;0;99;0;0;1;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603294.327;0.990;0;99.010;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;120;556
1381603295.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603296.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603297.329;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;16384;0;4;60;454
1381603298.330;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603299.328;1.010;0;98.990;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603300.327;0;1;99;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;12288;0;3;60;454
1381603301.327;2.020;0;97.980;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;470
1381603302.327;0;0;100;0;0;0;0;0;0;0;77316096;81469440;148590592;737816576;0;0;0;0;60;454
1381603303.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;16384;0;4;60;454
1381603304.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603305.328;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603306.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603307.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603308.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603309.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;12288;0;3;60;454
1381603310.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603311.327;0;0.990;99.010;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603312.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603313.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603314.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603315.327;1;0;99;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;12288;0;3;120;556
1381603316.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;1206
1381603317.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603318.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603319.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603320.328;1;0;99;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;12288;0;3;60;454
1381603321.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603322.327;0;0;99;0;1;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603323.332;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603324.328;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603325.328;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603326.328;0.990;0;99.010;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;12288;0;3;60;454
1381603327.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603328.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603329.328;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603330.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603331.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603332.326;0;1;99;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;12288;0;3;60;454
1381603333.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603334.327;0.990;0;99.010;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603335.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;4096;0;1;60;454
1381603336.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603337.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603338.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;24576;0;4;120;556
1381603339.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603340.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;4096;0;1;60;454
1381603341.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603342.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603343.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;16384;0;4;60;454
1381603344.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;470
1381603345.327;0;0;100;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603346.328;0;0.990;99.010;0;0;0;0;0;0;0;77312000;81469440;148594688;737816576;0;0;0;0;60;454
1381603347.327;1;0;99;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603348.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603349.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;16384;0;4;120;556
1381603350.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603351.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603352.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603353.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603354.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;12288;0;3;120;556
1381603355.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603356.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603357.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603358.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603359.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;12288;0;3;60;454
1381603360.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603361.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603362.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603363.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603364.327;0.990;0;99.010;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603365.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;12288;0;3;120;556
1381603366.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603367.327;0;0.990;99.010;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;120;556
1381603368.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603369.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603370.328;0;0;99.010;0;0;0.990;0;0;0;0;77307904;81469440;148598784;737816576;0;20480;0;5;120;556
1381603371.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603372.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603373.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603374.328;0.990;0;99.010;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603375.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;16384;0;5;60;454
1381603376.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603377.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603378.327;0;0;99;0;1;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603379.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603380.329;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;24576;0;4;60;454
1381603381.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603382.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603383.328;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;120;556
1381603384.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;1190
1381603385.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603386.327;1;0;99;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;16384;0;4;120;556
1381603387.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;470
1381603388.329;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603389.327;0;0;100;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603390.326;0;1;99;0;0;0;0;0;0;0;77307904;81469440;148598784;737816576;0;0;0;0;60;454
1381603391.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;60;454
1381603392.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603393.327;0.990;0;99.010;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;120;556
1381603394.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603395.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603396.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603397.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;12288;0;3;120;556
1381603398.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603399.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603400.326;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;162;508
1381603401.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603402.327;0;0;99.010;0.990;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;12288;0;3;60;454
1381603403.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603404.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603405.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;12288;0;3;60;454
1381603406.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603407.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603408.326;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;24576;0;4;120;556
1381603409.328;0;0.990;99.010;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603410.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;4096;0;1;60;454
1381603411.327;0.990;0;99.010;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;120;572
1381603412.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603413.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;120;556
1381603414.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603415.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603416.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603417.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603418.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;60;454
1381603419.326;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603420.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603421.327;0.990;0;99.010;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603422.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603423.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603424.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;60;454
1381603425.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603426.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603427.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603428.328;0;1;99;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603429.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;120;556
1381603430.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603431.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603432.328;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603433.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;454
1381603434.327;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;16384;0;4;60;454
1381603435.329;0;0;100;0;0;0;0;0;0;0;77303808;81469440;148602880;737816576;0;0;0;0;60;470
1381603436.328;1;0;99;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603437.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603438.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603439.330;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;16384;0;4;60;454
1381603440.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;8192;0;2;60;470
1381603441.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;470
1381603442.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;120;556
1381603443.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603444.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603445.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;16384;0;5;60;454
1381603446.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;470
1381603447.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603448.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603449.329;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603450.328;0.990;0;99.010;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603451.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;24576;0;4;120;556
1381603452.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;1206
1381603453.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603454.329;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603455.327;0;1;99;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603456.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;16384;0;4;60;454
1381603457.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;470
1381603458.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603459.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603460.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603461.327;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;454
1381603462.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;16384;0;4;60;454
1381603463.328;0;0;100;0;0;0;0;0;0;0;77299712;81469440;148606976;737816576;0;0;0;0;60;470
